Region;Comuna;Codigo comuna;Fecha;Clave;Casos Diarios;Casos Acumulados;Muertes;Casos Activos;Recuperados;Recuperados Diarios;Día;Fallecidos Diarios;on-off;Max Día;Poblacion
Tarapacá;Pozo Almonte;1401;43995;140143995;2;187;2;65;120;25;70;0;ON;95;15711
Tarapacá;Pozo Almonte;1401;43996;140143996;16;203;2;68;133;13;71;0;ON;95;15711
Tarapacá;Pozo Almonte;1401;43997;140143997;35;238;2;97;139;6;72;0;ON;95;15711
Tarapacá;Pozo Almonte;1401;43998;140143998;11;249;2;97;150;11;73;0;ON;95;15711
Tarapacá;Pozo Almonte;1401;43999;140143999;0;249;2;62;185;35;74;0;ON;95;15711
Tarapacá;Pozo Almonte;1401;44000;140144000;0;249;2;60;187;2;75;0;ON;95;15711
Tarapacá;Pozo Almonte;1401;44001;140144001;0;249;2;44;203;16;76;0;ON;95;15711
Tarapacá;Pozo Almonte;1401;44002;140144002;4;253;2;13;238;35;77;0;ON;95;15711
Tarapacá;Pozo Almonte;1401;44003;140144003;14;267;2;16;249;11;78;0;ON;95;15711
Tarapacá;Pozo Almonte;1401;44004;140144004;8;275;2;24;249;0;79;0;ON;95;15711
Tarapacá;Pozo Almonte;1401;44005;140144005;6;281;2;30;249;0;80;0;ON;95;15711
Tarapacá;Pozo Almonte;1401;44006;140144006;6;287;2;36;249;0;81;0;ON;95;15711
Tarapacá;Pozo Almonte;1401;44007;140144007;2;289;2;34;253;4;82;0;ON;95;15711
Tarapacá;Pozo Almonte;1401;44008;140144008;15;304;2;35;267;14;83;0;ON;95;15711
Tarapacá;Pozo Almonte;1401;44009;140144009;2;306;2;29;275;8;84;0;ON;95;15711
Tarapacá;Pozo Almonte;1401;44010;140144010;11;317;2;34;281;6;85;0;ON;95;15711
Tarapacá;Pozo Almonte;1401;44011;140144011;0;317;2;28;287;6;86;0;ON;95;15711
Tarapacá;Pozo Almonte;1401;44012;140144012;10;327;2;36;289;2;87;0;ON;95;15711
Tarapacá;Pozo Almonte;1401;44013;140144013;12;339;2;33;304;15;88;0;ON;95;15711
Tarapacá;Pozo Almonte;1401;44014;140144014;8;347;2;39;306;2;89;0;ON;95;15711
Tarapacá;Pozo Almonte;1401;44015;140144015;9;356;2;37;317;11;90;0;ON;95;15711
Tarapacá;Pozo Almonte;1401;44016;140144016;2;358;2;39;317;0;91;0;ON;95;15711
Tarapacá;Pozo Almonte;1401;44017;140144017;11;369;2;40;327;10;92;0;ON;95;15711
Tarapacá;Pozo Almonte;1401;44018;140144018;12;381;2;40;339;12;93;0;ON;95;15711
Tarapacá;Pozo Almonte;1401;44019;140144019;13;394;2;45;347;8;94;0;ON;95;15711
Tarapacá;Pozo Almonte;1401;44020;140144020;5;399;2;41;356;9;95;0;ON;95;15711
Tarapacá;Camiña;1402;43979;140243979;2;2;0;2;0;0;1;0;START;42;1250
Tarapacá;Camiña;1402;43980;140243980;0;2;0;2;0;0;2;0;ON;42;1250
Tarapacá;Camiña;1402;43981;140243981;0;2;0;2;0;0;3;0;ON;42;1250
Tarapacá;Camiña;1402;43982;140243982;1;3;0;3;0;0;4;0;ON;42;1250
Tarapacá;Camiña;1402;43983;140243983;1;4;0;4;0;0;5;0;ON;42;1250
Tarapacá;Camiña;1402;43984;140243984;0;4;0;2;2;2;6;0;ON;42;1250
Tarapacá;Camiña;1402;43985;140243985;0;4;0;2;2;0;7;0;ON;42;1250
Tarapacá;Camiña;1402;43986;140243986;0;4;0;2;2;0;8;0;ON;42;1250
Tarapacá;Camiña;1402;43987;140243987;1;5;0;2;3;1;9;0;ON;42;1250
Tarapacá;Camiña;1402;43988;140243988;2;7;0;3;4;1;10;0;ON;42;1250
Tarapacá;Camiña;1402;43989;140243989;1;8;0;4;4;0;11;0;ON;42;1250
Tarapacá;Camiña;1402;43990;140243990;2;10;0;6;4;0;12;0;ON;42;1250
Tarapacá;Camiña;1402;43991;140243991;0;10;0;6;4;0;13;0;ON;42;1250
Tarapacá;Camiña;1402;43992;140243992;0;10;2;3;5;1;14;2;ON;42;1250
Tarapacá;Camiña;1402;43993;140243993;0;10;2;1;7;2;15;0;ON;42;1250
Tarapacá;Camiña;1402;43994;140243994;0;10;2;0;8;1;16;0;ON;42;1250
Tarapacá;Camiña;1402;43995;140243995;1;11;2;0;10;2;17;0;ON;42;1250
Tarapacá;Camiña;1402;43996;140243996;0;11;2;0;10;0;18;0;ON;42;1250
Tarapacá;Camiña;1402;43997;140243997;1;12;2;0;10;0;19;0;ON;42;1250
Tarapacá;Camiña;1402;43998;140243998;0;12;2;0;10;0;20;0;ON;42;1250
Tarapacá;Camiña;1402;43999;140243999;0;12;2;0;10;0;21;0;ON;42;1250
Tarapacá;Camiña;1402;44000;140244000;0;12;2;0;11;1;22;0;ON;42;1250
Tarapacá;Camiña;1402;44001;140244001;0;12;2;0;11;0;23;0;ON;42;1250
Tarapacá;Camiña;1402;44002;140244002;0;12;2;0;12;1;24;0;ON;42;1250
Tarapacá;Camiña;1402;44003;140244003;0;12;2;0;12;0;25;0;ON;42;1250
Tarapacá;Camiña;1402;44004;140244004;0;12;2;0;12;0;26;0;ON;42;1250
Tarapacá;Camiña;1402;44005;140244005;0;12;2;0;12;0;27;0;ON;42;1250
Tarapacá;Camiña;1402;44006;140244006;0;12;2;0;12;0;28;0;ON;42;1250
Tarapacá;Camiña;1402;44007;140244007;0;12;2;0;12;0;29;0;ON;42;1250
Tarapacá;Camiña;1402;44008;140244008;0;12;2;0;12;0;30;0;ON;42;1250
Tarapacá;Camiña;1402;44009;140244009;4;16;2;2;12;0;31;0;ON;42;1250
Tarapacá;Camiña;1402;44010;140244010;1;17;2;3;12;0;32;0;ON;42;1250
Tarapacá;Camiña;1402;44011;140244011;4;21;2;7;12;0;33;0;ON;42;1250
Tarapacá;Camiña;1402;44012;140244012;0;21;2;7;12;0;34;0;ON;42;1250
Tarapacá;Camiña;1402;44013;140244013;0;21;2;7;12;0;35;0;ON;42;1250
Tarapacá;Camiña;1402;44014;140244014;0;21;2;3;16;4;36;0;ON;42;1250
Tarapacá;Camiña;1402;44015;140244015;5;26;2;7;17;1;37;0;ON;42;1250
Tarapacá;Camiña;1402;44016;140244016;0;26;2;3;21;4;38;0;ON;42;1250
Tarapacá;Camiña;1402;44017;140244017;0;26;2;3;21;0;39;0;ON;42;1250
Tarapacá;Camiña;1402;44018;140244018;0;26;2;3;21;0;40;0;ON;42;1250
Tarapacá;Camiña;1402;44019;140244019;0;26;2;3;21;0;41;0;ON;42;1250
Tarapacá;Camiña;1402;44020;140244020;0;26;2;0;26;5;42;0;ON;42;1250
Tarapacá;Colchane;1403;43979;140343979;1;1;0;1;0;0;1;0;START;42;1728
Tarapacá;Colchane;1403;43980;140343980;0;1;0;1;0;0;2;0;ON;42;1728
Tarapacá;Colchane;1403;43981;140343981;0;1;0;1;0;0;3;0;ON;42;1728
Tarapacá;Colchane;1403;43982;140343982;0;1;0;1;0;0;4;0;ON;42;1728
Tarapacá;Colchane;1403;43983;140343983;0;1;0;1;0;0;5;0;ON;42;1728
Tarapacá;Colchane;1403;43984;140343984;1;2;0;1;1;1;6;0;ON;42;1728
Tarapacá;Colchane;1403;43985;140343985;0;2;0;1;1;0;7;0;ON;42;1728
Tarapacá;Colchane;1403;43986;140343986;2;4;0;3;1;0;8;0;ON;42;1728
Tarapacá;Colchane;1403;43987;140343987;0;4;0;3;1;0;9;0;ON;42;1728
Tarapacá;Colchane;1403;43988;140343988;0;4;0;3;1;0;10;0;ON;42;1728
Tarapacá;Colchane;1403;43989;140343989;1;5;0;3;2;1;11;0;ON;42;1728
Tarapacá;Colchane;1403;43990;140343990;0;5;0;3;2;0;12;0;ON;42;1728
Tarapacá;Colchane;1403;43991;140343991;1;6;0;2;4;2;13;0;ON;42;1728
Tarapacá;Colchane;1403;43992;140343992;0;6;1;1;4;0;14;1;ON;42;1728
Tarapacá;Colchane;1403;43993;140343993;2;8;2;2;4;0;15;1;ON;42;1728
Tarapacá;Colchane;1403;43994;140343994;0;8;2;1;5;1;16;0;ON;42;1728
Tarapacá;Colchane;1403;43995;140343995;3;11;2;4;5;0;17;0;ON;42;1728
Tarapacá;Colchane;1403;43996;140343996;0;11;2;3;6;1;18;0;ON;42;1728
Tarapacá;Colchane;1403;43997;140343997;5;16;2;8;6;0;19;0;ON;42;1728
Tarapacá;Colchane;1403;43998;140343998;0;16;2;6;8;2;20;0;ON;42;1728
Tarapacá;Colchane;1403;43999;140343999;0;16;2;6;8;0;21;0;ON;42;1728
Tarapacá;Colchane;1403;44000;140344000;0;16;2;3;11;3;22;0;ON;42;1728
Tarapacá;Colchane;1403;44001;140344001;1;17;2;4;11;0;23;0;ON;42;1728
Tarapacá;Colchane;1403;44002;140344002;1;18;2;0;16;5;24;0;ON;42;1728
Tarapacá;Colchane;1403;44003;140344003;7;25;2;7;16;0;25;0;ON;42;1728
Tarapacá;Colchane;1403;44004;140344004;7;32;2;14;16;0;26;0;ON;42;1728
Tarapacá;Colchane;1403;44005;140344005;0;32;2;14;16;0;27;0;ON;42;1728
Tarapacá;Colchane;1403;44006;140344006;0;32;2;13;17;1;28;0;ON;42;1728
Tarapacá;Colchane;1403;44007;140344007;0;32;2;12;18;1;29;0;ON;42;1728
Tarapacá;Colchane;1403;44008;140344008;1;33;2;6;25;7;30;0;ON;42;1728
Tarapacá;Colchane;1403;44009;140344009;3;36;2;2;32;7;31;0;ON;42;1728
Tarapacá;Colchane;1403;44010;140344010;7;43;2;9;32;0;32;0;ON;42;1728
Tarapacá;Colchane;1403;44011;140344011;0;43;2;9;32;0;33;0;ON;42;1728
Tarapacá;Colchane;1403;44012;140344012;3;46;2;12;32;0;34;0;ON;42;1728
Tarapacá;Colchane;1403;44013;140344013;1;47;2;12;33;1;35;0;ON;42;1728
Tarapacá;Colchane;1403;44014;140344014;1;48;2;10;36;3;36;0;ON;42;1728
Tarapacá;Colchane;1403;44015;140344015;0;48;2;3;43;7;37;0;ON;42;1728
Tarapacá;Colchane;1403;44016;140344016;0;48;2;3;43;0;38;0;ON;42;1728
Tarapacá;Colchane;1403;44017;140344017;4;52;2;4;46;3;39;0;ON;42;1728
Tarapacá;Colchane;1403;44018;140344018;1;53;2;4;47;1;40;0;ON;42;1728
Tarapacá;Colchane;1403;44019;140344019;5;58;2;8;48;1;41;0;ON;42;1728
Tarapacá;Colchane;1403;44020;140344020;5;63;2;13;48;0;42;0;ON;42;1728
Tarapacá;Huara;1404;43953;140443953;1;1;0;1;0;0;1;0;START;68;2730
Tarapacá;Huara;1404;43954;140443954;2;3;0;3;0;0;2;0;ON;68;2730
Tarapacá;Huara;1404;43955;140443955;0;3;0;3;0;0;3;0;ON;68;2730
Tarapacá;Huara;1404;43956;140443956;0;3;0;3;0;0;4;0;ON;68;2730
Tarapacá;Huara;1404;43957;140443957;0;3;0;3;0;0;5;0;ON;68;2730
Tarapacá;Huara;1404;43958;140443958;0;3;0;2;1;1;6;0;ON;68;2730
Tarapacá;Huara;1404;43959;140443959;5;8;0;5;3;2;7;0;ON;68;2730
Tarapacá;Huara;1404;43960;140443960;0;8;0;5;3;0;8;0;ON;68;2730
Tarapacá;Huara;1404;43961;140443961;1;9;0;6;3;0;9;0;ON;68;2730
Tarapacá;Huara;1404;43962;140443962;0;9;0;6;3;0;10;0;ON;68;2730
Tarapacá;Huara;1404;43963;140443963;0;9;0;6;3;0;11;0;ON;68;2730
Tarapacá;Huara;1404;43964;140443964;0;9;0;1;8;5;12;0;ON;68;2730
Tarapacá;Huara;1404;43965;140443965;1;10;0;2;8;0;13;0;ON;68;2730
Tarapacá;Huara;1404;43966;140443966;0;10;0;1;9;1;14;0;ON;68;2730
Tarapacá;Huara;1404;43967;140443967;1;11;0;2;9;0;15;0;ON;68;2730
Tarapacá;Huara;1404;43968;140443968;4;15;0;6;9;0;16;0;ON;68;2730
Tarapacá;Huara;1404;43969;140443969;0;15;0;6;9;0;17;0;ON;68;2730
Tarapacá;Huara;1404;43970;140443970;0;15;0;5;10;1;18;0;ON;68;2730
Tarapacá;Huara;1404;43971;140443971;0;15;0;5;10;0;19;0;ON;68;2730
Tarapacá;Huara;1404;43972;140443972;1;16;0;5;11;1;20;0;ON;68;2730
Tarapacá;Huara;1404;43973;140443973;3;19;0;4;15;4;21;0;ON;68;2730
Tarapacá;Huara;1404;43974;140443974;0;19;0;4;15;0;22;0;ON;68;2730
Tarapacá;Huara;1404;43975;140443975;0;19;0;4;15;0;23;0;ON;68;2730
Tarapacá;Huara;1404;43976;140443976;5;24;0;9;15;0;24;0;ON;68;2730
Tarapacá;Huara;1404;43977;140443977;2;26;0;10;16;1;25;0;ON;68;2730
Tarapacá;Huara;1404;43978;140443978;2;28;0;9;19;3;26;0;ON;68;2730
Tarapacá;Huara;1404;43979;140443979;0;28;1;8;19;0;27;1;ON;68;2730
Tarapacá;Huara;1404;43980;140443980;0;28;1;8;19;0;28;0;ON;68;2730
Tarapacá;Huara;1404;43981;140443981;0;28;1;3;24;5;29;0;ON;68;2730
Tarapacá;Huara;1404;43982;140443982;1;29;1;2;26;2;30;0;ON;68;2730
Tarapacá;Huara;1404;43983;140443983;0;29;1;0;28;2;31;0;ON;68;2730
Tarapacá;Huara;1404;43984;140443984;0;29;1;0;28;0;32;0;ON;68;2730
Tarapacá;Huara;1404;43985;140443985;0;29;1;0;28;0;33;0;ON;68;2730
Tarapacá;Huara;1404;43986;140443986;0;29;1;0;28;0;34;0;ON;68;2730
Tarapacá;Huara;1404;43987;140443987;0;29;1;0;29;1;35;0;ON;68;2730
Tarapacá;Huara;1404;43988;140443988;0;29;1;0;29;0;36;0;ON;68;2730
Tarapacá;Huara;1404;43989;140443989;2;31;1;1;29;0;37;0;ON;68;2730
Tarapacá;Huara;1404;43990;140443990;5;36;1;6;29;0;38;0;ON;68;2730
Tarapacá;Huara;1404;43991;140443991;0;36;1;6;29;0;39;0;ON;68;2730
Tarapacá;Huara;1404;43992;140443992;0;36;2;5;29;0;40;1;ON;68;2730
Tarapacá;Huara;1404;43993;140443993;0;36;2;5;29;0;41;0;ON;68;2730
Tarapacá;Huara;1404;43994;140443994;0;36;2;3;31;2;42;0;ON;68;2730
Tarapacá;Huara;1404;43995;140443995;0;36;3;0;36;5;43;1;ON;68;2730
Tarapacá;Huara;1404;43996;140443996;0;36;3;0;36;0;44;0;ON;68;2730
Tarapacá;Huara;1404;43997;140443997;4;40;3;1;36;0;45;0;ON;68;2730
Tarapacá;Huara;1404;43998;140443998;1;41;3;2;36;0;46;0;ON;68;2730
Tarapacá;Huara;1404;43999;140443999;0;41;3;2;36;0;47;0;ON;68;2730
Tarapacá;Huara;1404;44000;140444000;0;41;3;2;36;0;48;0;ON;68;2730
Tarapacá;Huara;1404;44001;140444001;0;41;3;2;36;0;49;0;ON;68;2730
Tarapacá;Huara;1404;44002;140444002;0;41;3;0;40;4;50;0;ON;68;2730
Tarapacá;Huara;1404;44003;140444003;3;44;3;0;41;1;51;0;ON;68;2730
Tarapacá;Huara;1404;44004;140444004;2;46;3;2;41;0;52;0;ON;68;2730
Tarapacá;Huara;1404;44005;140444005;0;46;3;2;41;0;53;0;ON;68;2730
Tarapacá;Huara;1404;44006;140444006;0;46;3;2;41;0;54;0;ON;68;2730
Tarapacá;Huara;1404;44007;140444007;0;46;3;2;41;0;55;0;ON;68;2730
Tarapacá;Huara;1404;44008;140444008;0;46;3;0;44;3;56;0;ON;68;2730
Tarapacá;Huara;1404;44009;140444009;0;46;3;0;46;2;57;0;ON;68;2730
Tarapacá;Huara;1404;44010;140444010;2;48;3;0;46;0;58;0;ON;68;2730
Tarapacá;Huara;1404;44011;140444011;3;51;3;2;46;0;59;0;ON;68;2730
Tarapacá;Huara;1404;44012;140444012;0;51;3;2;46;0;60;0;ON;68;2730
Tarapacá;Huara;1404;44013;140444013;0;51;3;2;46;0;61;0;ON;68;2730
Tarapacá;Huara;1404;44014;140444014;1;52;3;3;46;0;62;0;ON;68;2730
Tarapacá;Huara;1404;44015;140444015;1;53;3;2;48;2;63;0;ON;68;2730
Tarapacá;Huara;1404;44016;140444016;2;55;3;1;51;3;64;0;ON;68;2730
Tarapacá;Huara;1404;44017;140444017;2;57;3;3;51;0;65;0;ON;68;2730
Tarapacá;Huara;1404;44018;140444018;3;60;3;6;51;0;66;0;ON;68;2730
Tarapacá;Huara;1404;44019;140444019;1;61;3;6;52;1;67;0;ON;68;2730
Tarapacá;Huara;1404;44020;140444020;0;61;3;5;53;1;68;0;ON;68;2730
Tarapacá;Pica;1405;43925;140543925;1;1;0;1;0;0;1;0;START;96;9296
Tarapacá;Pica;1405;43926;140543926;0;1;0;1;0;0;2;0;ON;96;9296
Tarapacá;Pica;1405;43927;140543927;0;1;0;1;0;0;3;0;ON;96;9296
Tarapacá;Pica;1405;43928;140543928;0;1;0;1;0;0;4;0;ON;96;9296
Tarapacá;Pica;1405;43929;140543929;0;1;0;1;0;0;5;0;ON;96;9296
Tarapacá;Pica;1405;43930;140543930;1;2;0;1;1;1;6;0;ON;96;9296
Tarapacá;Pica;1405;43931;140543931;1;3;0;2;1;0;7;0;ON;96;9296
Tarapacá;Pica;1405;43932;140543932;2;5;0;4;1;0;8;0;ON;96;9296
Tarapacá;Pica;1405;43933;140543933;4;9;0;8;1;0;9;0;ON;96;9296
Tarapacá;Pica;1405;43934;140543934;2;11;0;10;1;0;10;0;ON;96;9296
Tarapacá;Pica;1405;43935;140543935;8;19;0;17;2;1;11;0;ON;96;9296
Tarapacá;Pica;1405;43936;140543936;0;19;0;16;3;1;12;0;ON;96;9296
Tarapacá;Pica;1405;43937;140543937;3;22;0;17;5;2;13;0;ON;96;9296
Tarapacá;Pica;1405;43938;140543938;3;25;0;16;9;4;14;0;ON;96;9296
Tarapacá;Pica;1405;43939;140543939;0;25;0;14;11;2;15;0;ON;96;9296
Tarapacá;Pica;1405;43940;140543940;2;27;0;8;19;8;16;0;ON;96;9296
Tarapacá;Pica;1405;43941;140543941;1;28;0;9;19;0;17;0;ON;96;9296
Tarapacá;Pica;1405;43942;140543942;2;30;0;8;22;3;18;0;ON;96;9296
Tarapacá;Pica;1405;43943;140543943;1;31;0;6;25;3;19;0;ON;96;9296
Tarapacá;Pica;1405;43944;140543944;0;31;0;6;25;0;20;0;ON;96;9296
Tarapacá;Pica;1405;43945;140543945;0;31;0;4;27;2;21;0;ON;96;9296
Tarapacá;Pica;1405;43946;140543946;0;31;0;3;28;1;22;0;ON;96;9296
Tarapacá;Pica;1405;43947;140543947;0;31;0;1;30;2;23;0;ON;96;9296
Tarapacá;Pica;1405;43948;140543948;0;31;0;0;31;1;24;0;ON;96;9296
Tarapacá;Pica;1405;43949;140543949;0;31;0;0;31;0;25;0;ON;96;9296
Tarapacá;Pica;1405;43950;140543950;0;31;0;0;31;0;26;0;ON;96;9296
Tarapacá;Pica;1405;43951;140543951;0;31;0;0;31;0;27;0;ON;96;9296
Tarapacá;Pica;1405;43952;140543952;0;31;0;0;31;0;28;0;ON;96;9296
Tarapacá;Pica;1405;43953;140543953;0;31;0;0;31;0;29;0;ON;96;9296
Tarapacá;Pica;1405;43954;140543954;0;31;0;0;31;0;30;0;ON;96;9296
Tarapacá;Pica;1405;43955;140543955;0;31;0;0;31;0;31;0;ON;96;9296
Tarapacá;Pica;1405;43956;140543956;0;31;0;0;31;0;32;0;ON;96;9296
Tarapacá;Pica;1405;43957;140543957;0;31;0;0;31;0;33;0;ON;96;9296
Tarapacá;Pica;1405;43958;140543958;1;32;0;1;31;0;34;0;ON;96;9296
Tarapacá;Pica;1405;43959;140543959;0;32;0;1;31;0;35;0;ON;96;9296
Tarapacá;Pica;1405;43960;140543960;2;34;0;3;31;0;36;0;ON;96;9296
Tarapacá;Pica;1405;43961;140543961;1;35;0;4;31;0;37;0;ON;96;9296
Tarapacá;Pica;1405;43962;140543962;1;36;0;5;31;0;38;0;ON;96;9296
Tarapacá;Pica;1405;43963;140543963;2;38;0;6;32;1;39;0;ON;96;9296
Tarapacá;Pica;1405;43964;140543964;0;38;0;6;32;0;40;0;ON;96;9296
Tarapacá;Pica;1405;43965;140543965;0;38;0;4;34;2;41;0;ON;96;9296
Tarapacá;Pica;1405;43966;140543966;0;38;0;3;35;1;42;0;ON;96;9296
Tarapacá;Pica;1405;43967;140543967;0;38;0;2;36;1;43;0;ON;96;9296
Tarapacá;Pica;1405;43968;140543968;1;39;0;1;38;2;44;0;ON;96;9296
Tarapacá;Pica;1405;43969;140543969;0;39;0;1;38;0;45;0;ON;96;9296
Tarapacá;Pica;1405;43970;140543970;0;39;0;1;38;0;46;0;ON;96;9296
Tarapacá;Pica;1405;43971;140543971;0;39;0;1;38;0;47;0;ON;96;9296
Tarapacá;Pica;1405;43972;140543972;0;39;0;1;38;0;48;0;ON;96;9296
Tarapacá;Pica;1405;43973;140543973;0;39;0;0;39;1;49;0;ON;96;9296
Tarapacá;Pica;1405;43974;140543974;0;39;0;0;39;0;50;0;ON;96;9296
Tarapacá;Pica;1405;43975;140543975;2;41;0;2;39;0;51;0;ON;96;9296
Tarapacá;Pica;1405;43976;140543976;0;41;0;2;39;0;52;0;ON;96;9296
Tarapacá;Pica;1405;43977;140543977;1;42;0;3;39;0;53;0;ON;96;9296
Tarapacá;Pica;1405;43978;140543978;2;44;0;5;39;0;54;0;ON;96;9296
Tarapacá;Pica;1405;43979;140543979;1;45;0;6;39;0;55;0;ON;96;9296
Tarapacá;Pica;1405;43980;140543980;2;47;0;6;41;2;56;0;ON;96;9296
Tarapacá;Pica;1405;43981;140543981;2;49;0;8;41;0;57;0;ON;96;9296
Tarapacá;Pica;1405;43982;140543982;4;53;0;11;42;1;58;0;ON;96;9296
Tarapacá;Pica;1405;43983;140543983;1;54;0;10;44;2;59;0;ON;96;9296
Tarapacá;Pica;1405;43984;140543984;0;54;0;9;45;1;60;0;ON;96;9296
Tarapacá;Pica;1405;43985;140543985;1;55;0;8;47;2;61;0;ON;96;9296
Tarapacá;Pica;1405;43986;140543986;1;56;0;7;49;2;62;0;ON;96;9296
Tarapacá;Pica;1405;43987;140543987;2;58;0;5;53;4;63;0;ON;96;9296
Tarapacá;Pica;1405;43988;140543988;2;60;0;6;54;1;64;0;ON;96;9296
Tarapacá;Pica;1405;43989;140543989;6;66;0;12;54;0;65;0;ON;96;9296
Tarapacá;Pica;1405;43990;140543990;2;68;0;13;55;1;66;0;ON;96;9296
Tarapacá;Pica;1405;43991;140543991;1;69;0;13;56;1;67;0;ON;96;9296
Tarapacá;Pica;1405;43992;140543992;0;69;0;11;58;2;68;0;ON;96;9296
Tarapacá;Pica;1405;43993;140543993;0;69;0;9;60;2;69;0;ON;96;9296
Tarapacá;Pica;1405;43994;140543994;0;69;0;3;66;6;70;0;ON;96;9296
Tarapacá;Pica;1405;43995;140543995;26;95;0;27;68;2;71;0;ON;96;9296
Tarapacá;Pica;1405;43996;140543996;1;96;0;27;69;1;72;0;ON;96;9296
Tarapacá;Pica;1405;43997;140543997;10;106;0;37;69;0;73;0;ON;96;9296
Tarapacá;Pica;1405;43998;140543998;0;106;0;37;69;0;74;0;ON;96;9296
Tarapacá;Pica;1405;43999;140543999;0;106;0;37;69;0;75;0;ON;96;9296
Tarapacá;Pica;1405;44000;140544000;0;106;0;11;95;26;76;0;ON;96;9296
Tarapacá;Pica;1405;44001;140544001;0;106;0;10;96;1;77;0;ON;96;9296
Tarapacá;Pica;1405;44002;140544002;1;107;0;1;106;10;78;0;ON;96;9296
Tarapacá;Pica;1405;44003;140544003;3;110;0;4;106;0;79;0;ON;96;9296
Tarapacá;Pica;1405;44004;140544004;0;110;0;4;106;0;80;0;ON;96;9296
Tarapacá;Pica;1405;44005;140544005;2;112;0;6;106;0;81;0;ON;96;9296
Tarapacá;Pica;1405;44006;140544006;2;114;0;8;106;0;82;0;ON;96;9296
Tarapacá;Pica;1405;44007;140544007;0;114;0;7;107;1;83;0;ON;96;9296
Tarapacá;Pica;1405;44008;140544008;0;114;0;4;110;3;84;0;ON;96;9296
Tarapacá;Pica;1405;44009;140544009;2;116;0;6;110;0;85;0;ON;96;9296
Tarapacá;Pica;1405;44010;140544010;1;117;0;5;112;2;86;0;ON;96;9296
Tarapacá;Pica;1405;44011;140544011;0;117;0;3;114;2;87;0;ON;96;9296
Tarapacá;Pica;1405;44012;140544012;1;118;0;4;114;0;88;0;ON;96;9296
Tarapacá;Pica;1405;44013;140544013;0;118;0;4;114;0;89;0;ON;96;9296
Tarapacá;Pica;1405;44014;140544014;8;126;0;10;116;2;90;0;ON;96;9296
Tarapacá;Pica;1405;44015;140544015;7;133;0;16;117;1;91;0;ON;96;9296
Tarapacá;Pica;1405;44016;140544016;0;133;0;16;117;0;92;0;ON;96;9296
Tarapacá;Pica;1405;44017;140544017;5;138;0;20;118;1;93;0;ON;96;9296
Tarapacá;Pica;1405;44018;140544018;11;149;0;31;118;0;94;0;ON;96;9296
Tarapacá;Pica;1405;44019;140544019;9;158;0;32;126;8;95;0;ON;96;9296
Tarapacá;Pica;1405;44020;140544020;7;165;0;32;133;7;96;0;ON;96;9296
Antofagasta;Antofagasta;2101;43909;210143909;3;3;0;3;0;0;1;0;START;112;361873
Antofagasta;Antofagasta;2101;43910;210143910;4;7;0;7;0;0;2;0;ON;112;361873
Antofagasta;Antofagasta;2101;43911;210143911;1;8;0;8;0;0;3;0;ON;112;361873
Antofagasta;Antofagasta;2101;43912;210143912;0;8;0;8;0;0;4;0;ON;112;361873
Antofagasta;Antofagasta;2101;43913;210143913;2;10;0;10;0;0;5;0;ON;112;361873
Antofagasta;Antofagasta;2101;43914;210143914;6;16;0;13;3;3;6;0;ON;112;361873
Antofagasta;Antofagasta;2101;43915;210143915;1;17;0;10;7;4;7;0;ON;112;361873
Antofagasta;Antofagasta;2101;43916;210143916;3;20;0;12;8;1;8;0;ON;112;361873
Antofagasta;Antofagasta;2101;43917;210143917;1;21;0;13;8;0;9;0;ON;112;361873
Antofagasta;Antofagasta;2101;43918;210143918;4;25;0;15;10;2;10;0;ON;112;361873
Antofagasta;Antofagasta;2101;43919;210143919;7;32;0;16;16;6;11;0;ON;112;361873
Antofagasta;Antofagasta;2101;43920;210143920;0;32;0;15;17;1;12;0;ON;112;361873
Antofagasta;Antofagasta;2101;43921;210143921;1;33;0;13;20;3;13;0;ON;112;361873
Antofagasta;Antofagasta;2101;43922;210143922;3;36;0;15;21;1;14;0;ON;112;361873
Antofagasta;Antofagasta;2101;43923;210143923;8;44;0;19;25;4;15;0;ON;112;361873
Antofagasta;Antofagasta;2101;43924;210143924;4;48;0;16;32;7;16;0;ON;112;361873
Antofagasta;Antofagasta;2101;43925;210143925;0;48;0;16;32;0;17;0;ON;112;361873
Antofagasta;Antofagasta;2101;43926;210143926;5;53;0;20;33;1;18;0;ON;112;361873
Antofagasta;Antofagasta;2101;43927;210143927;2;55;0;19;36;3;19;0;ON;112;361873
Antofagasta;Antofagasta;2101;43928;210143928;0;55;1;10;44;8;20;1;ON;112;361873
Antofagasta;Antofagasta;2101;43929;210143929;4;59;1;10;48;4;21;0;ON;112;361873
Antofagasta;Antofagasta;2101;43930;210143930;10;69;1;20;48;0;22;0;ON;112;361873
Antofagasta;Antofagasta;2101;43931;210143931;13;82;1;28;53;5;23;0;ON;112;361873
Antofagasta;Antofagasta;2101;43932;210143932;5;87;1;31;55;2;24;0;ON;112;361873
Antofagasta;Antofagasta;2101;43933;210143933;12;99;1;43;55;0;25;0;ON;112;361873
Antofagasta;Antofagasta;2101;43934;210143934;9;108;1;48;59;4;26;0;ON;112;361873
Antofagasta;Antofagasta;2101;43935;210143935;1;109;1;39;69;10;27;0;ON;112;361873
Antofagasta;Antofagasta;2101;43936;210143936;12;121;1;38;82;13;28;0;ON;112;361873
